Text,link,year,aspect,sentiment,prob
A Tzaneen tout le monde connaît le kibboutz familial la grand mère les enfants les oncles et les tantes tous cohabitent,https://www.lemonde.fr/a-la-une/article/2006/02/17/le-combat-des-fermiers-blancs-du-limpopo_742458_3208.html,2006.0,tantes,Positive,0.9407938122749329
Elle n était pas comme les tantes et autres femmes de la maison poursuit il,https://www.lemonde.fr/a-la-une/article/2007/02/26/ma-grand-mere-turque-etait-armenienne_876353_3208.html,2007.0,tantes,Positive,0.9220240712165833
Mes tantes ma famille mes voisins se sont vu proposer pour leurs votes de 2 500 à 7 500 francs CFA soit 3 à 11 euros,https://www.lemonde.fr/afrique/article/2012/02/23/senegal-des-manifestants-brutalises-mais-pas-de-quoi-troubler-le-sejour-des-touristes_1646870_3212.html,2012.0,tantes,Positive,0.4989277422428131
Une de mes tantes a par exemple soutenu que les nappy sont des lesbiennes car aucun homme ne voudrait épouser une femme qui porte une tignasse crépue,https://www.lemonde.fr/afrique/article/2015/01/15/comment-je-suis-devenue-nappy_4556579_3212.html,2015.0,tantes,Negative,0.9794852137565613
Elle n a pas de nouvelles de ses tantes et de ses oncles,https://www.lemonde.fr/afrique/article/2015/09/01/dans-le-nord-du-cameroun-le-calvaire-des-refugies-de-boko-haram_4742199_3212.html,2015.0,tantes,Positive,0.7080475091934204
Les raisons de se décourager ne manquent pas Vous ne gagnerez jamais face à l armée la prévient un membre de la Ligue des droits de l homme pour qui des militaires sont impliqués dans le meurtre tandis qu une de ses tantes Lella lui lance froidement C est ta mère qui a assassiné ton père,https://www.lemonde.fr/afrique/article/2016/11/28/une-serie-radio-raconte-les-annees-boumediene-et-l-algerie-d-aujourd-hui_5039673_3212.html,2016.0,tantes,Negative,0.9835000038146973
Une fois arrivés à destination des soi disant oncles ou tantes les font travailler comme domestiques ou vendeurs de rue explique l agent de l immigration,https://www.lemonde.fr/afrique/article/2017/05/31/au-port-de-calabar-avec-ces-migrants-africains-qui-ne-revent-pas-d-europe_5136786_3212.html,2017.0,tantes,Negative,0.996454119682312
Bien que libre elle reste immobile blottie dans les bras de sa mère entourée de ses trois tantes et de son père,https://www.lemonde.fr/afrique/article/2018/11/11/au-cameroun-anglophone-les-parents-retrouvent-leurs-enfants-kidnappes_5382100_3212.html,2018.0,tantes,Positive,0.7830805778503418
C est surtout nos mères nos tantes qui sont nos modèles a t elle souligné avant d ajouter que sur le plan politique on a besoin aujourd hui de beaucoup plus de femmes qui aient de la visibilité,https://www.lemonde.fr/afrique/article/2018/12/03/etre-une-femme-en-afrique-on-doit-toujours-prouver-qu-on-est-capables_5392070_3212.html,2018.0,tantes,Positive,0.998512327671051
Abigail s est séparée de ses enfants placés à droite à gauche chez des cousins et des tantes,https://www.lemonde.fr/afrique/article/2019/02/12/nigeria-a-lagos-c-est-un-crime-d-etre-pauvre_5422629_3212.html,2019.0,tantes,Neutral,0.42680415511131287
Dans la culture rwandaise ce sont bien souvent les tantes qui éduquent les jeunes filles à la sexualité,https://www.lemonde.fr/afrique/article/2019/04/03/tantine-l-application-rwandaise-qui-eduque-les-jeunes-a-la-sexualite_5445370_3212.html,2019.0,tantes,Positive,0.8827428221702576
Ces tantes affectueuses et bienveillantes toujours prêtes à écouter nos confidences sont surnommées tantines,https://www.lemonde.fr/afrique/article/2019/04/03/tantine-l-application-rwandaise-qui-eduque-les-jeunes-a-la-sexualite_5445370_3212.html,2019.0,tantes,Positive,0.9924516081809998
Il a dû annoncer à ses parents ses cousins et ses tantes qu il ne pourra pas les aider ces prochains mois,https://www.lemonde.fr/afrique/article/2020/04/30/au-mali-l-effondrement-des-transferts-d-argent-de-la-diaspora-fragilise-gravement-les-populations_6038309_3212.html,2020.0,tantes,Negative,0.7463736534118652
Mes sœurs mes filles mes mamans mes tantes mes nièces l heure est grave annonce la maîtresse de cérémonie d une voix légèrement tremblante,https://www.lemonde.fr/afrique/article/2020/07/02/cote-d-ivoire-a-ziglo-maman-jo-rassemble-les-femmes-pour-prevenir-les-conflits-des-hommes_6044982_3212.html,2020.0,tantes,Neutral,0.8214312791824341
Il y a des mariages les grands parents les cousins les oncles les tantes la plage,https://www.lemonde.fr/afrique/article/2020/07/06/en-france-la-diaspora-algerienne-attend-avec-impatience-la-reouverture-des-frontieres_6045395_3212.html,2020.0,tantes,Positive,0.9199140667915344
